manifest_version,gap_key,gap_type,ticker,cik,accession_number,form_type,filing_date,document_name,local_path,cache_status,required_action,gap_disposition,override_reviewer,override_reviewed_at,override_reason
transportation_dp3_source_census_v1,21be9af0914e4b04fe6ef5f2187bc5317634b9c05cbce191a42756d58f1f1c27,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-18-060839,S-1,2018-11-19,tv504118-s1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420418060839\tv504118-s1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,dc31b184020698ca5995d328c0802f71c3fa6cf8fad1eb3cbcce8b8a97ab70b6,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-18-061256,S-1/A,2018-11-21,tv507664-s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420418061256\tv507664-s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,4031b9ae32ae0c4ac01122deb04d0b649313eeadd4e4dca4b22573090d0a8275,SOURCE_DOCUMENT,ASLE,0001754170,0001571049-19-000004,S-1/A,2019-01-03,tv507785-s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000157104919000004\tv507785-s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3e452b56bd38bd72a4b830e942d51849527350f2a59c11803d910434f02442e3,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-19-002265,S-1/A,2019-01-22,tv510378-s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420419002265\tv510378-s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,027f3c09076b52d2bea7b896cf27991a1eb83ba11fb2f4fb7f99d369c03c29df,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-19-003217,S-1/A,2019-01-29,tv511366-s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420419003217\tv511366-s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,58eb1eba6097ca789f10563ebca4bcc1bf85c3c7b5b536febf47740acc6ae9ff,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-19-005142,S-1/A,2019-02-06,tv511971-s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420419005142\tv511971-s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,5bf7295a61415078997fda9d9933db1b8056613c4751fdf3f5378d3e0ef5a3dc,SOURCE_DOCUMENT,ASLE,0001754170,0001144204-19-005621,424B4,2019-02-07,tv512586-424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001754170\000114420419005621\tv512586-424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,2817aedad877d8e9ed02ed7529ac0c8b172789041730e1dfff1e6926ec667ba9,SOURCE_DOCUMENT,AZUL,0001432364,0001292814-26-002828,F-1,2026-05-06,azul20260416_f1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001432364\000129281426002828\azul20260416_f1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,6989ac1cabfad1320c2d562f720201defdccc45180762c6ffde33ecd98bcdf51,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-099236,F-1,2023-04-12,d392889df1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523099236\d392889df1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,b3632f4c6b315585f80310d2c9dfd6fbdb6d2def6212bae3953df672850db7a0,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-146994,F-1/A,2023-05-17,d392889df1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523146994\d392889df1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,dc5c606b211aad681a98884b90f9ddb17ddaf86fe3a33b3d0729ed2f928cac03,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-161364,F-1/A,2023-06-06,d392889df1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523161364\d392889df1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,003371210466e13acb9d4afbe4633e06ab73fd8fdfc686e3e53f35c6463b0ac0,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-175217,F-1,2023-06-26,d517538df1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523175217\d517538df1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,50e3ee4f41aa28714fe2fb09286cbdb7f14888f8b94ce13b42d415bbc5c16e38,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-180972,424B4,2023-07-03,d517538d424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523180972\d517538d424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,1b8daf058df3ded6b238a9b9f10132442cfc191d62b86093a0601a7a6045722f,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-182060,424B3,2023-07-05,d543914d424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523182060\d543914d424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,00cad885a8f903b169856a6a647b96acd84b28106f66d7c19cce3ad111a56f7b,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-188143,424B3,2023-07-17,d523583d424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523188143\d523583d424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,bb20b98e743fd5bb6bc7d62f36eaf9ac4c44ca9db7d146c9031ed67f7428267e,SOURCE_DOCUMENT,CISS,0001951067,0001193125-23-221573,424B3,2023-08-25,d466190d424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951067\000119312523221573\d466190d424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,2e07f2cfc978c945a1ad6e564d24285924249364900404394bb3219d3d83c073,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-043141,S-1,2023-04-07,tm2232193d4_s1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923043141\tm2232193d4_s1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,5a9668fc771e66723c6da6bb579312289f7e631523a9c81581ad1e9116c37659,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-053313,S-1/A,2023-05-01,tm2232193d6_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923053313\tm2232193d6_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,794c202cc1573c0f0b7f12747e25f28329f355f7c5d8f43fbcc535e0de67fc83,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-055374,S-1/A,2023-05-03,tm2232193d8_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923055374\tm2232193d8_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,c48d5c500188e85904e3b1e3fd5c08b534ae5e69719a99fb775ae180b354249a,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-063288,S-1/A,2023-05-23,tm2316429d1_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923063288\tm2316429d1_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,f2fcc09c892fef6c607e39cd94dab0811d32675661b0e09b202820b5b7d22909,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-072423,S-1/A,2023-06-20,tm2318794d1_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923072423\tm2318794d1_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,2b6a7c122a3de8497a235b0dac04c44fee017ecdd86ffa532de96e614a4ac1e7,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-082120,S-1/A,2023-07-19,tm2321416d1_s1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923082120\tm2321416d1_s1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,47991567cb3b3b82b5128247ae6ffe7fb5806c514de5283d22d0cb0d5e125bd6,SOURCE_DOCUMENT,CTNT,0001951667,0001104659-23-086534,424B4,2023-08-02,tm2322581-1_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001951667\000110465923086534\tm2322581-1_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,549765d35d2026f3e02c7b69e15fe3274efa7d8978e8545449ab3903e7a2714d,SOURCE_DOCUMENT,CTRM,0001720161,0000919574-18-003267,424B3,2018-05-03,d7876357_424b-3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001720161\000091957418003267\d7876357_424b-3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,6657163c6daaba8620304511e4ad06b3cd055c2fd69d0131e4ad06ff9a4a0f3c,SOURCE_DOCUMENT,HMR,0002029471,0001193125-25-020631,424B3,2025-02-05,d829471d424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0002029471\000119312525020631\d829471d424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,47385fe05fd8f700cf4e7e2afcf430ff1427482b88444854474c311a701cd8f5,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-010529,F-1,2023-03-07,ny20006357x6_f1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123010529\ny20006357x6_f1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,fcb0a5ba6a613d775786f4417a7f4f65b0ead8347963abbe4ff6a33b450c8725,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-012393,F-1/A,2023-03-20,ny20006357x7_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123012393\ny20006357x7_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,1071b7bb8ddc7ba4bacd1390f2f571ca25c7c6c3b019198be0c2399023683919,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-013899,F-1/A,2023-03-27,ny20006357x9_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123013899\ny20006357x9_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,4ae52dfd9e84ca27bec2a2660bf4435d8258a10640664c5d0a92358c104ddf59,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-014300,F-1/A,2023-03-28,ny20006357x13_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123014300\ny20006357x13_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,7ce21b009cb9149d236d477fd7dbe0a5124662a1d1ce239413ad654b9ca51a80,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-014601,F-1/A,2023-03-30,ny20006357x16_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123014601\ny20006357x16_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,b76efbade30d6eba77220a07dca4572e4348d7131ef6d2f131af9be679d3c6df,SOURCE_DOCUMENT,HSHP,0001959455,0001140361-23-015778,424B4,2023-04-03,ny20006357x18_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001959455\000114036123015778\ny20006357x18_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,717a6f9c244d2834a3f0cc56ed8ee3c790a762d1f643cea72cf5baf8ecbfc90e,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-025864,F-1,2024-05-14,ny20016798x10_f1.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124025864\ny20016798x10_f1.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,d3e44bc27929e4de30d4225f4abc51d606a8ffc877a23dde0ad1918dff83dc43,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-028410,F-1/A,2024-05-31,ny20016798x12_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124028410\ny20016798x12_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,3f008b9edde0f19bc6ec6ed42305583e310b3dbf6c663d3bf023ae5cd307aed3,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-029832,F-1/A,2024-06-12,ny20016798x13_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124029832\ny20016798x13_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,27fabe6b9599ead0b36340ff121e8f88c94a9591a7a13c688d22b9c9af49032a,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-030934,F-1/A,2024-06-21,ny20016798x14_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124030934\ny20016798x14_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,46ba20a596c2687be698506e06dbbb7f00aa1ffd551173a3c294bbbeca9106ae,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-032010,F-1/A,2024-07-01,ny20016798x15_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124032010\ny20016798x15_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,879440e14542ecd3ef7ebfbc27cc945852228af996c4d7278be59eb419b3d1fe,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-032813,F-1/A,2024-07-10,ny20016798x19_f1a.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124032813\ny20016798x19_f1a.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,b526f0100dcf0fe9b432e757cd0133c8b593e66ee231d1ce6f22d5226f5c3538,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-033100,424B4,2024-07-15,ny20016798x24_424b4.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124033100\ny20016798x24_424b4.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
transportation_dp3_source_census_v1,5437e903c7d9ca6c376da96d9ca179563aef7470cfdce8b2f77f5b9e770a1224,SOURCE_DOCUMENT,ICON,0001995574,0001140361-24-036398,424B3,2024-08-08,ny20033816x1_424b3.htm,C:\Users\josel\OneDrive\Desktop\Investment Files\Staging_Scalper_System\output\industrials_cache\sec_fundamentals\sec_archive_xbrl\CIK0001995574\000114036124036398\ny20033816x1_424b3.htm,MISSING,HYDRATE_SEALED_DOCUMENT,,,,
